S,A
7.723305085,11.85897436
7.711440678,11.32532051
7.699576271,11.35576923
7.687288136,11.37660256
7.675423729,11.42307692
7.663559322,11.23557692
7.651271186,11.80608974
7.63940678,11.02083333
7.627542373,11.16185897
7.615254237,11.38301282
7.603389831,11.11698718
7.591525424,11.17467949
7.579237288,10.63782051
7.567372881,10.55448718
7.555508475,10.97275641
7.543644068,10.87019231
7.531355932,10.79326923
7.519491525,10.90705128
7.507627119,10.8974359
7.495338983,10.54967949
7.483474576,9.97275641
7.471610169,10.27083333
7.459322034,10.24038462
7.447457627,10.25641026
7.43559322,10.32051282
7.423305085,10.44230769
7.411440678,10.21634615
7.399576271,9.703525641
7.387711864,9.415064103
7.375423729,9.459935897
7.363559322,8.887820513
7.351694915,10.13141026
7.33940678,9.833333333
7.327118644,9.583333333
7.315677966,9.415064103
7.303389831,10.25801282
7.291101695,8.326923077
7.279661017,8.770833333
7.267372881,8.576923077
7.255508475,8.399038462
7.243644068,8.506410256
7.231355932,9.017628205
7.219491525,8.27724359
7.207627119,8.681089744
7.195338983,7.761217949
7.183474576,7.844551282
7.171186441,8.105769231
7.159745763,7.668269231
7.147457627,8.099358974
7.135169492,8.141025641
7.123728814,8.197115385
7.111440678,8.261217949
7.099576271,7.083333333
7.087711864,7.331730769
7.075423729,7.426282051
7.063559322,7.269230769
7.051694915,7.376602564
7.03940678,7.517628205
7.027542373,7.442307692
7.015254237,7.416666667
7.003389831,7.344551282
6.991525424,6.253205128
6.979237288,6.282051282
6.967372881,6.75
6.955508475,5.969551282
6.943220339,6.096153846
6.931779661,6.514423077
6.919491525,6.102564103
6.90720339,6.431089744
6.895762712,5.427884615
6.883474576,5.163461538
6.871610169,5.043269231
6.859322034,5.504807692
6.847457627,5.123397436
6.83559322,5.431089744
6.823305085,4.899038462
6.811440678,4.671474359
6.799576271,3.690705128
6.787288136,4.820512821
6.775847458,4.790064103
6.763559322,4.200320513
6.751271186,4.256410256
6.739830508,4.443910256
6.727542373,4.33974359
6.715254237,4.774038462
6.703389831,4.860576923
6.691525424,3.947115385
6.679237288,3.682692308
6.667372881,4.102564103
6.655508475,4.076923077
6.643644068,3.967948718
6.631355932,4.649038462
6.619491525,3.979166667
6.607627119,3.90224359
6.595338983,3.471153846
6.583474576,3.434294872
6.571610169,3.355769231
6.559322034,3.556089744
6.547457627,3.610576923
6.53559322,3.576923077
6.523305085,3.274038462
6.511440678,3.358974359
6.499576271,2.895833333
6.487711864,2.758012821
6.475423729,2.804487179
6.463559322,2.858974359
6.451694915,2.841346154
6.43940678,3.100961538
6.427542373,3.104166667
6.415677966,3.073717949
6.403389831,3.025641026
6.391525424,2.241987179
6.379661017,2.158653846
6.367372881,2.203525641
6.355508475,2.483974359
6.343644068,2.360576923
6.331355932,2.283653846
6.319491525,2.296474359
6.307627119,2.629807692
6.295338983,1.459935897
6.283474576,1.580128205
6.271610169,1.512820513
6.259745763,1.435897436
6.247457627,1.733974359
6.23559322,1.878205128
6.223728814,1.564102564
6.211440678,1.889423077
6.199576271,1.02724359
6.187711864,1.520833333
6.175423729,1.357371795
6.163559322,1.092948718
6.151694915,1.036858974
6.13940678,1.344551282
6.127542373,1.336538462
6.115677966,0.804487179
6.103389831,1.543269231
6.091525424,0.945512821
6.079661017,0.567307692
6.067372881,0.692307692
6.055508475,0.496794872
6.043644068,0.612179487
6.031355932,0.653846154
6.019491525,0.697115385
6.007627119,0.735576923
5.995762712,0.429487179
5.983474576,0.509615385
5.971610169,0.442307692
5.959322034,0.636217949
5.947457627,0.544871795
5.93559322,0.325320513
5.923728814,0.488782051
5.911440678,0.274038462
5.899576271,0.237179487
5.887711864,0.238782051
5.875423729,0.256410256
5.863559322,0.384615385
5.851694915,0.299679487
5.83940678,0.304487179
5.827542373,0.344551282
5.815677966,0.363782051
5.803389831,0.264423077
5.791525424,0.219551282
5.779661017,0.171474359
5.767372881,0.179487179
5.755508475,0.190705128
5.743644068,0.227564103
5.731355932,0.221153846
5.719491525,0.184294872
5.707627119,0.200320513
5.695762712,0.142628205
5.683474576,0.155448718
5.671610169,0.195512821
5.659745763,0.16025641
5.647457627,0.147435897
5.63559322,0.136217949
5.623728814,0.166666667
5.611440678,0.219551282
5.599576271,0.189102564
5.587711864,0.192307692
5.575423729,0.176282051
5.563559322,0.054487179
5.551694915,0.150641026
5.53940678,0.064102564
5.527542373,0.193910256
5.515677966,0.16025641
5.503389831,0.141025641
5.491525424,0.181089744
5.479661017,0.150641026
5.467372881,0.056089744
5.455508475,0.064102564
5.443644068,0.056089744
5.431355932,0.051282051
5.419491525,0.155448718
5.407627119,0.184294872
5.395762712,0.060897436
5.383474576,0.046474359
5.371610169,0.068910256
5.359745763,0.067307692
5.347457627,0.054487179
5.33559322,0.057692308
5.323728814,0.067307692
5.311440678,0.059294872
5.299576271,0.060897436
5.287711864,0.041666667
5.275423729,0.056089744
5.263559322,0.065705128
5.251694915,0.057692308
5.23940678,0.060897436
5.227542373,0.054487179
5.215677966,0.057692308
5.203389831,0.044871795
5.191525424,0.051282051
5.179661017,0.009615385
5.167372881,0.046474359
5.155508475,0.046474359
5.143644068,0.016025641
5.131779661,0.011217949
5.119491525,0.006410256
5.107627119,0.009615385
5.095762712,0.048076923
5.083474576,0.038461538
5.071610169,0
5.059745763,0.003205128
5.047457627,0
5.03559322,0.003205128
5.023728814,0.001602564
5.011440678,0
4.999576271,0
4.987711864,0
4.975423729,0.004807692
4.963559322,-0.001602564
4.951694915,0
4.93940678,0.008012821
4.927542373,-0.001602564
4.915677966,-0.003205128
4.903813559,0.001602564
4.891525424,0.003205128
4.879661017,0
4.867372881,0
4.855508475,0.001602564
4.843644068,-0.001602564
4.831779661,0
4.819491525,0
4.807627119,0.044871795
4.795762712,-0.001602564
4.783474576,-0.004807692
4.771610169,0
4.759745763,0
4.747457627,0
4.73559322,-0.001602564
4.723728814,0.004807692
4.711440678,0
4.699576271,-0.004807692
4.687711864,0
4.675423729,0.001602564
4.663559322,0.003205128
4.651694915,-0.001602564
4.639830508,0.004807692
4.627542373,-0.001602564
4.615677966,0
4.603389831,0
4.591525424,0.004807692
4.579661017,0
4.56779661,-0.001602564
4.555508475,0.001602564
4.543644068,-0.003205128
4.531779661,-0.004807692
4.519491525,0
4.507627119,0.003205128
