S,A
24.05374887,3.114770637
24.09891599,3.285680375
24.15311653,3.244139814
24.19828365,3.073230075
24.24796748,3.133523233
24.29765131,3.749747789
24.34281843,3.061598718
24.39250226,3.442347635
24.44218609,3.208296244
24.49186992,3.506913536
24.53703704,3.590232034
24.58672087,3.920657528
24.64092141,3.929203015
24.68608853,4.081360157
24.73577236,3.749747789
24.78545619,3.561509703
24.83514002,3.89620794
24.88482385,3.923506023
24.93902439,4.161830158
24.98419151,3.746899294
25.03839205,4.179158507
25.08355917,3.866061361
25.13775971,4.163254406
25.18744354,3.893359445
25.23712737,4.268173996
25.2868112,4.196249481
25.34101174,3.769687259
25.39069557,4.374517833
25.4403794,4.747908136
25.49006323,4.258204261
25.53974706,4.608569224
25.58943089,4.766423358
25.64363144,4.544003323
25.69331527,4.78090321
25.74751581,4.522402231
25.79719964,5.128419678
25.84688347,4.838347873
25.90108401,4.403240164
25.95528455,4.851166103
26.00496838,4.675983621
26.05465221,5.204616937
26.10885276,5.11109133
26.15853659,5.167111744
26.21273713,5.787609044
26.26693767,5.638300398
26.3166215,5.895377129
26.37082204,5.351077087
26.42502258,5.774790814
26.47470641,5.932644947
26.52890696,5.707139042
26.5831075,6.036140288
26.63730804,5.928372203
26.69150858,5.909856982
26.74570912,5.846477954
26.79539295,6.133701264
26.8495935,5.675568216
26.90379404,6.320515103
26.95799458,5.608153819
27.01219512,6.281823037
27.06639566,5.746068483
27.12059621,6.379384013
27.17479675,6.145332621
27.22899729,6.691056911
27.28319783,6.106403181
27.33739837,6.402409353
27.39159892,6.13654976
27.45031617,6.610586909
27.50451671,6.880719245
27.55871725,6.681087176
27.6129178,6.692481158
27.66711834,6.725476233
27.72131888,6.475520741
27.78003613,6.793128004
27.83423668,6.803097739
27.88843722,6.689632663
27.94715447,6.925108302
28.00135501,7.054477479
28.06007227,7.022906652
28.11427281,6.815915969
28.16847335,7.041421874
28.22719061,6.877633375
28.28139115,6.908017328
28.3401084,6.930805293
28.39430894,6.91371432
28.4530262,7.10313928
28.51174345,6.886416236
28.5704607,6.765829921
28.62466125,7.109073645
28.6833785,6.899234467
28.74209575,6.817340217
28.7962963,7.067295709
28.85501355,7.111922141
28.9137308,6.929381046
28.97244806,7.070144205
29.0266486,7.034300635
29.08536585,7.22396297
29.14408311,7.087472554
29.20280036,7.10313928
29.26151762,7.015548039
29.32023487,7.071568453
29.37895212,7.067295709
29.43766938,7.061598718
29.49638663,7.055901727
29.55510388,7.028603644
29.61382114,7.080351314
29.67253839,7.281407632
29.73125565,7.061598718
29.79448961,7.061598718
29.85320687,7.061598718
29.91192412,7.249836805
29.97515808,7.261230787
30.03387534,7.015548039
30.09259259,7.297074358
30.15130985,7.278559136
30.21454381,7.276897514
30.27326107,7.279983384
30.33197832,7.29565011
30.39521229,7.097442288
30.45392954,7.285680375
30.5171635,7.077265444
30.57588076,7.274049018
30.63911472,7.251261053
30.69783198,7.269776274
30.76106594,7.239629696
30.82429991,7.271200522
30.88301716,7.284256127
30.94625113,7.261230787
31.00948509,7.235356952
31.07271906,7.27262477
31.13143631,7.241053943
31.19467028,7.210907365
31.25790425,7.239629696
31.32113821,7.241053943
31.38437218,7.265503531
31.44760614,7.266927779
31.5063234,7.279983384
31.57407407,7.256958044
31.63279133,7.276897514
31.69602529,7.271200522
31.76377597,7.258382292
31.82700994,7.276897514
31.8902439,7.2367812
31.95347787,7.216604356
32.01671183,7.25980654
32.0799458,7.231084209
32.14317977,7.210907365
32.21093044,7.242478191
32.27416441,7.262655035
32.33739837,7.262655035
32.40063234,7.2367812
32.46838302,7.2367812
32.53161698,7.271200522
32.59936766,7.276897514
32.66260163,7.276897514
32.7303523,7.254109548
32.79358627,7.255533796
32.86133695,7.281407632
32.92457091,7.266927779
32.99232159,7.279983384
33.05555556,7.258382292
33.12330623,7.265503531
33.19105691,7.245326687
33.25880759,7.239629696
33.32204155,7.278559136
33.38979223,7.222538722
33.45754291,7.264079283
33.52529359,7.284256127
33.58852755,7.315826954
33.65627823,7.266927779
33.72402891,7.281407632
33.79177958,7.27262477
33.85953026,7.251261053
33.92728094,7.275473266
33.99954833,7.241053943
34.06729901,7.278559136
34.13053297,7.294225862
34.20280036,7.258382292
34.27055104,7.264079283
