S,A
32.79358627,7.366150377
32.86133695,7.364726129
32.92457091,7.377544359
32.99232159,7.409115186
33.05555556,7.420746543
33.12330623,7.404842443
33.19105691,7.348822028
33.25880759,7.383241351
33.32204155,7.344549285
33.38979223,7.367574625
33.45754291,7.383241351
33.52529359,7.404842443
33.58852755,7.373271616
33.65627823,7.388938342
33.72402891,7.386089846
33.79177958,7.394872708
33.85953026,7.39344846
33.92728094,7.377544359
33.99954833,7.425019287
34.06729901,7.411963682
34.13053297,7.416236425
34.20280036,7.340276541
34.27055104,7.411963682
34.33830172,7.384665598
34.40605239,7.37042312
34.47380307,7.378968607
34.54607046,7.413387929
34.61382114,7.380392855
34.68157182,7.416236425
34.75383921,7.357367515
34.82158988,7.378968607
34.89385727,7.383241351
34.96160795,7.343125037
35.03387534,7.403418195
35.10162602,7.392024212
35.17389341,7.29565011
35.24164408,7.327220936
35.31391147,7.387514094
35.38617886,7.353094772
35.45392954,7.414812177
35.52619693,7.366150377
35.59846432,7.351670524
35.666215,7.387514094
35.73848238,7.358791763
35.81074977,7.397721203
35.88301716,7.351670524
35.95528455,7.350246276
36.02755194,7.374695864
36.09981933,7.396296956
36.17208672,7.397721203
36.24435411,7.387514094
36.3166215,7.37042312
36.38888889,7.338852294
36.46115628,7.396296956
36.53342367,7.39344846
36.60569106,7.377544359
36.68247516,7.374695864
36.75474255,7.39344846
36.82700994,7.37042312
36.90379404,7.374695864
36.97606143,7.344549285
37.04832882,7.414812177
37.12511292,7.409115186
37.19738031,7.417660673
37.27416441,7.361877633
37.3464318,7.416236425
37.4232159,7.321523945
37.49548329,7.426443535
37.57226739,7.387514094
37.64905149,7.388938342
37.72131888,7.400569699
37.79810298,7.373271616
37.87488708,7.37042312
37.94715447,7.350246276
38.02393857,7.420746543
38.10072267,7.403418195
38.17750678,7.347397781
38.25429088,7.334342176
38.33107498,7.390599964
38.40785908,7.400569699
